movie_id,movie_title,release_date,IMDb URL,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film_Noir,Horror,Musical,Mystery,Romance,Sci_Fi,Thriller,War,Western,poster_url
73,Maverick (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Maverick%20(1994),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,https://images-na.ssl-images-amazon.com/images/M/MV5BY2I1OTY2NmUtMGVlZi00NjNmLThkNTgtMjExMzRhOTM2MDJiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg
74,Faster Pussycat! Kill! Kill! (1965),01-Jan-1965,http://us.imdb.com/M/title-exact?Faster%20Pussycat!%20Kill!%20Kill!%20(1965),0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BN2MzYjIxMjktNmMwOS00M2U0LThiYjktOTg5MTM3OTFjYWQ0XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@..jpg
75,Brother Minister: The Assassination of Malcolm X (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Brother%20Minister:%20The%20Assassination%20of%20Malcolm%20X%20(1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNDA2MTYyNDE4NV5BMl5BanBnXkFtZTcwOTY5ODA3NA@@..jpg
76,Carlito's Way (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Carlito's%20Way%20(1993),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZmQ1ZDc0MDAtNjVmYi00MDkxLWE5MDItZmJmNjcxZGEyMWRjXkEyXkFqcGdeQXVyNjUwNzk3NDc@..jpg
77,"Firm, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Firm,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMjM5NDYwM15BMl5BanBnXkFtZTgwODkzMzk5MDE@..jpg
78,Free Willy (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Free%20Willy%20(1993),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjZmZjM1NWEtYTllYy00NmIyLWEzN2EtZmQ5Yjk1ODAyZmE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
79,"Fugitive, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Fugitive,%20The%20(1993)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BYmFmOGZjYTItYjY1ZS00OWRiLTk0NDgtMjQ5MzBkYWE2YWE0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg
80,Hot Shots! Part Deux (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Hot%20Shots!%20Part%20Deux%20(1993),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZjU2ODlmZWMtODEwZS00NTQ0LTk1ZDYtYzk0ZjE3ZGZhMGM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
81,"Hudsucker Proxy, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Hudsucker%20Proxy,%20The%20(1994)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BYjg5ZDE3NTUtMjQ2Ni00MzgwLWI3ZjMtYTY3NDI0YjFjNjgyXkEyXkFqcGdeQXVyMTM2Mzg4MA@@..jpg
82,Jurassic Park (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Jurassic%20Park%20(1993),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@..jpg
83,Much Ado About Nothing (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Much%20Ado%20About%20Nothing%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BY2Q3YTU4OTgtZTc0My00YmY1LWJmOTQtMmMwNGE2ZjBmNmIxXkEyXkFqcGdeQXVyMTAwMzUyOTc@..jpg
84,Robert A. Heinlein's The Puppet Masters (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Robert%20A.%20Heinlein's%20The%20Puppet%20Masters%20(1994),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNDcyMGRmMTMtZDhiYy00YmM4LTkwNDQtM2FlOGViYTgwZmRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
85,"Ref, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Ref,%20The%20(1994)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNDA2Yzg3ZGUtMmJlOC00NzY2LWIxMDYtODcwOTM0ZWZhNWQ0XkEyXkFqcGdeQXVyNjExODE1MDc@..jpg
86,"Remains of the Day, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Remains%20of%20the%20Day,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
87,Searching for Bobby Fischer (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Searching%20for%20Bobby%20Fischer%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNTNlYjBjMGEtOTFkZS00MjM5LTk2ZTktYWVmZTc4NzE3NzAxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg
88,Sleepless in Seattle (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Sleepless%20in%20Seattle%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZTNiMWUzNGItMzYzMy00MWZmLTk3MTQtOWUxNDQ1ZDljMGE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
89,Blade Runner (1982),01-Jan-1982,http://us.imdb.com/M/title-exact?Blade%20Runner%20(1982),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNzQzMzJhZTEtOWM4NS00MTdhLTg0YjgtMjM4MDRkZjUwZDBlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg
90,So I Married an Axe Murderer (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?So%20I%20Married%20an%20Axe%20Murderer%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNjU0YzdhNjYtNzdlZi00ZDIwLWIzNWUtOWE2NmVjOGI2ZThiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg
91,"Nightmare Before Christmas, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Nightmare%20Before%20Christmas,%20The%20(1993)",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNWE4OTNiM2ItMjY4Ni00ZTViLWFiZmEtZGEyNGY2ZmNlMzIyXkEyXkFqcGdeQXVyMDU5NDcxNw@@..jpg
92,True Romance (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?True%20Romance%20(1993),0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZTJkN2VhNGQtOWYwMS00NjYwLWJhYTgtMGNmMDkzMDBlZDdhXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@..jpg
93,Welcome to the Dollhouse (1995),24-May-1996,http://us.imdb.com/Title?Welcome+to+the+Dollhouse+(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BOGE0N2U2YzItM2NmNy00YTE1LWE1ZjktNWRlMWFhYTQzNzgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
94,Home Alone (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Home%20Alone%20(1990),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMzFkM2YwOTQtYzk2Mi00N2VlLWE3NTItN2YwNDg1YmY0ZDNmXkEyXkFqcGdeQXVyMTMxODk2OTU@..jpg
95,Aladdin (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Aladdin%20(1992),0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BY2Q2NDI1MjUtM2Q5ZS00MTFlLWJiYWEtNTZmNjQ3OGJkZDgxXkEyXkFqcGdeQXVyNTI4MjkwNjA@..jpg
96,Terminator 2: Judgment Day (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Terminator%202:%20Judgment%20Day%20(1991),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BN2FhOTQ2MmQtNTY0OC00NWYyLThjNjMtZmZiOTBmYTY4MmM2XkEyXkFqcGdeQXVyMzM4MjM0Nzg@..jpg
97,Dances with Wolves (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Dances%20with%20Wolves%20(1990),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@..jpg
98,"Silence of the Lambs, The (1991)",01-Jan-1991,"http://us.imdb.com/M/title-exact?Silence%20of%20the%20Lambs,%20The%20(1991)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNmUwODM4MWYtOTZlYS00ODI2LTlmY2MtNWZmOWVjNGI0NDdlXkEyXkFqcGdeQXVyNjMxNzQ2NTQ@..jpg
99,Snow White and the Seven Dwarfs (1937),01-Jan-1937,http://us.imdb.com/M/title-exact?Snow%20White%20and%20the%20Seven%20Dwarfs%20(1937),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMzE2Mzc4M15BMl5BanBnXkFtZTcwMTE4NTc1Nw@@..jpg
100,Fargo (1996),14-Feb-1997,http://us.imdb.com/M/title-exact?Fargo%20(1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNzY3MzUxOV5BMl5BanBnXkFtZTcwMDA0NjMyNA@@..jpg
101,Heavy Metal (1981),08-Mar-1981,http://us.imdb.com/M/title-exact?Heavy%20Metal%20(1981),0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BOTc2NzM1ODgtM2RkYi00M2U4LWE4NzEtMDMzZGUzYmI1ZDUzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg
102,"Aristocats, The (1970)",01-Jan-1970,"http://us.imdb.com/M/title-exact?Aristocats,%20The%20(1970)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1MzM0MjcxMF5BMl5BanBnXkFtZTgwODQ0MzcxMTE@..jpg
103,All Dogs Go to Heaven 2 (1996),29-Mar-1996,http://us.imdb.com/M/title-exact?All%20Dogs%20Go%20to%20Heaven%202%20(1996),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ5NzdkOWEtNjg3Yi00NzY1LWE1NzItOWFiOGFiYzRiYmJjXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
104,Theodore Rex (1995),29-Mar-1996,http://us.imdb.com/M/title-exact?Theodore%20Rex%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMGE2MDBhODctN2JhMy00NGRjLWFlZjAtNjk5MGUwNTBmMzJlXkEyXkFqcGdeQXVyMTQ2MjQyNDc@..jpg
105,Sgt. Bilko (1996),29-Mar-1996,http://us.imdb.com/M/title-exact?Sgt.%20Bilko%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BN2M5NmJlNzEtYjkyNi00NTY0LWIzMGQtMGZmZjRjY2I3NzgyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg
106,Diabolique (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?Diabolique%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNmFmOWRkZWEtYWZlNC00MDQyLWFlODAtODdjNzU5MzY5ZGE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
107,Moll Flanders (1996),14-Jun-1996,http://us.imdb.com/M/title-exact?Moll%20Flanders%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzNzA0NDU3OV5BMl5BanBnXkFtZTYwMDExODg5..jpg
108,Kids in the Hall: Brain Candy (1996),12-Apr-1996,http://us.imdb.com/M/title-exact?Kids%20in%20the%20Hall:%20Brain%20Candy%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMzE4NDUzNl5BMl5BanBnXkFtZTcwOTE4MjkxMQ@@..jpg
109,Mystery Science Theater 3000: The Movie (1996),19-Apr-1996,http://us.imdb.com/M/title-exact?Mystery%20Science%20Theater%203000:%20The%20Movie%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BYzNmN2UzNTAtNmZkMS00MmI3LThhNzEtNjI1YjJlN2JiZjU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
110,Operation Dumbo Drop (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Operation%20Dumbo%20Drop%20(1995),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNTU2NzQyNDQ0NV5BMl5BanBnXkFtZTcwNTk4NjIyMQ@@..jpg
111,"Truth About Cats & Dogs, The (1996)",26-Apr-1996,"http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BOWM0MTA4NjItMzM3ZS00NDJmLTg3NWItNGE5ODIyOGJhNzQ0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
112,Flipper (1996),10-May-1996,http://us.imdb.com/M/title-exact?Flipper%20(1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZmUzZGFiYTYtY2I3Ny00MGJmLTlmZTItNTNhZTJjZGQyNDdiXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
113,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",19-Apr-1996,"http://us.imdb.com/M/title-exact?Hussard%20sur%20le%20toit,%20Le%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BYWRmOGE1N2ItOTM4NC00YjU3LWFjNzAtZTkxNzlmM2VkNjFmXkEyXkFqcGdeQXVyMjQzMzQzODY@..jpg
114,Wallace & Gromit: The Best of Aardman Animation (1996),05-Apr-1996,http://us.imdb.com/Title?Wallace+%26+Gromit%3A+The+Best+of+Aardman+Animation+(1996),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNDMxOTIxOF5BMl5BanBnXkFtZTcwODA1NTcyMQ@@..jpg
115,"Haunted World of Edward D. Wood Jr., The (1995)",26-Apr-1996,"http://us.imdb.com/Title?Haunted+World+of+Edward+D.+Wood+Jr.,+The+(1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMDcyNjQ4N15BMl5BanBnXkFtZTcwMTI2NjcyMQ@@..jpg
116,Cold Comfort Farm (1995),23-Apr-1996,http://us.imdb.com/M/title-exact?Cold%20Comfort%20Farm%20(1995)%20(TV),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZWI3MTA3NGEtYTg4ZC00MzgwLTliMGQtMjU2MWM5MmVmYThhXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg
117,"Rock, The (1996)",07-Jun-1996,"http://us.imdb.com/M/title-exact?Rock,%20The%20(1996)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZDJjOTE0N2EtMmRlZS00NzU0LWE0ZWQtM2Q3MWMxNjcwZjBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg
118,Twister (1996),10-May-1996,http://us.imdb.com/M/title-exact?Twister%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BODExYTM0MzEtZGY2Yy00N2ExLTkwZjItNGYzYTRmMWZlOGEzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg
119,Maya Lin: A Strong Clear Vision (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Maya%20Lin:%20A%20Strong%20Clear%20Vision%20(1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMTUxMjE1Nl5BMl5BanBnXkFtZTcwOTcxNzkxMQ@@..jpg
120,Striptease (1996),28-Jun-1996,http://us.imdb.com/M/title-exact?Striptease%20(1996),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BYzM1OTQwZGItMTJlYy00NjJmLWEwOTMtMDQzNmU3ZGNiODJiL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@..jpg
121,Independence Day (ID4) (1996),03-Jul-1996,http://us.imdb.com/M/title-exact?Independence%20Day%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMGQwNDNkMmItYWY1Yy00YTZmLWE5OTAtODU0MGZmMzQ1NDdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
122,"Cable Guy, The (1996)",14-Jun-1996,"http://us.imdb.com/M/title-exact?Cable%20Guy,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMzE3ZTc5ZjctN2RhZS00NTljLWFkNzgtYWQ1ZjA2NTJmOWE4XkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg
123,"Frighteners, The (1996)",19-Jul-1996,"http://us.imdb.com/M/title-exact?Frighteners,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZmJmMTM5YzItOTU2OS00ZGUwLWI3MzgtMmYwMWY2YmFlM2Q1XkEyXkFqcGdeQXVyNjg3MDM4Mzc@..jpg
124,Lone Star (1996),21-Jun-1996,http://us.imdb.com/M/title-exact?Lone%20Star%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NjUwODY0Nl5BMl5BanBnXkFtZTcwMjYyODcxMQ@@..jpg
125,Phenomenon (1996),29-Jun-1996,http://us.imdb.com/M/title-exact?Phenomenon%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwMDA2NzEyMl5BMl5BanBnXkFtZTgwNTA2MjgxMTE@..jpg
126,"Spitfire Grill, The (1996)",06-Sep-1996,"http://us.imdb.com/M/title-exact?Spitfire%20Grill,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5NjU2NjgyM15BMl5BanBnXkFtZTcwMTgzNjUyMQ@@..jpg
127,"Godfather, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZTRmNjQ1ZDYtNDgzMy00OGE0LWE4N2YtNTkzNWQ5ZDhlNGJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg
128,Supercop (1992),26-Jul-1996,http://us.imdb.com/M/title-exact?Police%20Story%20III:%20Supercop%20(1992),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BYTY2NTAzY2UtYTY5MC00MTU5LWFkMjgtMGFkZGE0MDFiY2M2XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
129,Bound (1996),04-Oct-1996,http://us.imdb.com/M/title-exact?Bound%20(1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNjcwN2RhYWYtOWY1NC00M2JkLTllYWItYzZhOTg4NjZmMDcwXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
130,Kansas City (1996),16-Aug-1996,http://us.imdb.com/M/title-exact?Kansas%20City%20(1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BODE1ZjIwMjYtMmFhMC00NGZiLTgxNmUtYTVmYTg1MDg2NDBkXkEyXkFqcGdeQXVyMTQ4NDY5OTc@..jpg
131,Breakfast at Tiffany's (1961),01-Jan-1961,http://us.imdb.com/M/title-exact?Breakfast%20at%20Tiffany's%20(1961),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNGEwMTRmZTQtMDY4Ni00MTliLTk5ZmMtOWMxYWMyMTllMDg0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
132,"Wizard of Oz, The (1939)",01-Jan-1939,"http://us.imdb.com/M/title-exact?Wizard%20of%20Oz,%20The%20(1939)",0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNTQ4NTQzOF5BMl5BanBnXkFtZTcwODEwMjAzMQ@@..jpg
133,Gone with the Wind (1939),01-Jan-1939,http://us.imdb.com/M/title-exact?Gone%20with%20the%20Wind%20(1939),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,https://images-na.ssl-images-amazon.com/images/M/MV5BYWQwOWVkMGItMDU2Yy00YjIzLWJkMjEtNmVkZjE3MjMwYzEzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg
134,Citizen Kane (1941),01-Jan-1941,http://us.imdb.com/M/title-exact?Citizen%20Kane%20(1941),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2Mjc1MDQwMl5BMl5BanBnXkFtZTcwNzUyOTUyMg@@..jpg
135,2001: A Space Odyssey (1968),01-Jan-1968,http://us.imdb.com/M/title-exact?2001:%20A%20Space%20Odyssey%20(1968),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTZkZTBhYmUtMTIzNy00YTViLTg1OWItNGUwMmVlN2FjZTVkXkEyXkFqcGdeQXVyNDYyMDk5MTU@..jpg
136,Mr. Smith Goes to Washington (1939),01-Jan-1939,http://us.imdb.com/M/title-exact?Mr.%20Smith%20Goes%20to%20Washington%20(1939),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZTYwYjYxYzgtMDE1Ni00NzU4LWJlMTEtODQ5YmJmMGJhZjI5L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@..jpg
137,Big Night (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMjAzMjMyMl5BMl5BanBnXkFtZTcwNTUzNDIyMQ@@..jpg
138,D3: The Mighty Ducks (1996),04-Oct-1996,http://us.imdb.com/M/title-exact?D3:%20The%20Mighty%20Ducks%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNWMyZmNkNTMtYTZlMi00MmQ5LWE4NWQtMzVjZWZhNmU1Yjc1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
139,"Love Bug, The (1969)",01-Jan-1969,"http://us.imdb.com/M/title-exact?Love%20Bug,%20The%20(1969)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
140,Homeward Bound: The Incredible Journey (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Homeward%20Bound:%20The%20Incredible%20Journey%20(1993),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMmRlODBjOWEtODViZS00NGNiLWEwNzYtYjIyZWQwZThhODBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
141,"20,000 Leagues Under the Sea (1954)",01-Jan-1954,"http://us.imdb.com/M/title-exact?20,000%20Leagues%20Under%20the%20Sea%20(1954)",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BODViYWZhNGUtOTU4My00YWM1LTg2MWUtOTVlNjRhZGJkNGViL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg
142,Bedknobs and Broomsticks (1971),01-Jan-1971,http://us.imdb.com/M/title-exact?Bedknobs%20and%20Broomsticks%20(1971),0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMTY3MTE5OF5BMl5BanBnXkFtZTgwNTQ0ODgxMzE@..jpg
